,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
33,0.0442521311515063,0.04732765963032708,0.04830545152660451,0.05420491712425378,0.1505427365496388,0.15309984902114146,0.15611753290611627,0.16606630245524498
34,0.043187259169182916,0.05087635586233717,0.05073612472181619,0.058670517280597814,0.1465576206040329,0.15842102713336215,0.1593317797063981,0.17230974870800173
35,0.0423592713817254,0.04779011145191344,0.048016699287182,0.054914353401935616,0.14416418725478836,0.1512271322910351,0.15288045243982235,0.1647628785633134
36,0.04661012502197984,0.059046769886408876,0.05725797398405054,0.06674088268165354,0.15967483170293856,0.1866486193671056,0.1812868849417774,0.19867916719278766
37,0.04325153583979914,0.050144882926245485,0.05010914781176271,0.05703952782486109,0.14606915202050133,0.15799477371703458,0.15839709081505768,0.17070536818306986
38,0.04273418048020844,0.048571325913657086,0.04891041412729545,0.05626166363383833,0.14612618714891026,0.15452828575110675,0.15612147002812196,0.16903668299004002
39,0.04235687920284485,0.04956271715804735,0.049366543236061496,0.05737611353810735,0.14447769228417334,0.15480980371072126,0.15551637266972987,0.16857148122547458
40,0.04541629373928911,0.05873347702453234,0.057121993398639714,0.0680512644349862,0.15403230878077365,0.1798603719932921,0.17582306110432214,0.1952286624263064
41,0.04425863307151085,0.04872102516599966,0.04865740674707447,0.05475609369459301,0.15510118444320606,0.1595327281912568,0.1603197793141841,0.1684788227804022
42,0.04359339336372529,0.05341831373109564,0.05294735339010589,0.06158187885879138,0.1485395554844165,0.16818432342339415,0.16671898094519672,0.18284845239097366
43,0.04251486201512667,0.05084281916186314,0.050066372206947145,0.05758843841422057,0.14824204916455336,0.1653747352987061,0.1629368193717611,0.1772211890650009
44,0.041654236731396566,0.04974920835463493,0.04919496028148621,0.056560263053216125,0.14410174463325964,0.15975404315906885,0.15826140888905366,0.17232851149518486
45,0.04102150398687828,0.048763201708386605,0.0483660767219744,0.05612736621092363,0.14106409244075985,0.15391644018611786,0.15362818410279233,0.16786397384903842
46,0.04093429153012549,0.04714453176331813,0.0470836692383092,0.053572956986008606,0.13970163037926292,0.15049489424666035,0.15059979028483098,0.16293537642225056
47,0.0411913681054442,0.04786233177845641,0.04781858951626741,0.0552854620291616,0.1421499019265175,0.15147657921973626,0.15244136003919895,0.16557405788013066
48,0.04051567555318943,0.047057890804153735,0.0468575623459464,0.05384254409982854,0.1397509384023263,0.14961458364372418,0.1500299958169327,0.16268831849338225
49,0.04190955552773788,0.052052392241980466,0.05125172404368185,0.06057720209008095,0.14430267025266985,0.1619418302933775,0.1604395244726932,0.1773884098375137
50,0.041275683594646735,0.04837336687227686,0.04791734358701663,0.05481982895231887,0.14316070902987615,0.15473413831145572,0.15429063620129954,0.16584500365102586
51,0.04141617743579266,0.051109076465417534,0.05036641779241946,0.05899453948074807,0.1427396953883987,0.16073823878482418,0.15896067761734828,0.17528827559947968
52,0.04266737300769261,0.05302684272295677,0.05192674754196632,0.06023953045734622,0.14788079876067656,0.1688947144970798,0.16565137401336524,0.18198266596228752
53,0.040636155735309626,0.05011164781647178,0.04927514572524918,0.057731041007127275,0.1399189428968451,0.15708144246708494,0.15532987491849815,0.1712918293446769
54,0.041721402349604725,0.05077036146504984,0.049848490247390416,0.05789120888443335,0.14466585641779356,0.1622261987045174,0.15965130548695858,0.1752376132958154
55,0.041275526996143584,0.045920967297641016,0.04577731356058078,0.0512597767975373,0.14458740957858046,0.15067317351848888,0.1512724947110652,0.1599256124475125
56,0.03995655920096492,0.045146011384737415,0.04521140348817945,0.05118788538036464,0.13904019753618266,0.1461135437256871,0.14726453242419282,0.15805859511783993
57,0.040386163325534435,0.047070592655656524,0.046654944234913086,0.05333410011415247,0.1412602148893429,0.15197582872525292,0.15173805258364753,0.16293876711074134
58,0.039986964670203684,0.04739077465018878,0.047010821389805287,0.05446989760876236,0.1385996853111841,0.15083978527447656,0.15060283577122144,0.1645563185991057
59,0.04574779968193714,0.04975093700858437,0.04903625358897834,0.05423385642392257,0.16305049317155107,0.16666770020107294,0.16618331716711354,0.1714169523817314
60,0.04083766254080955,0.05078664771627876,0.049497216362681166,0.05748613532317565,0.14294055846993556,0.16225825099470365,0.1588866517962492,0.17451278997400996
61,0.04006324693407255,0.04494289381924802,0.04482707436699462,0.05050409325683944,0.14049245943252406,0.14760461039724498,0.1479848966403829,0.15879872116519833
62,0.03951440125462126,0.04514644445808942,0.04499994514945903,0.05105257163905192,0.13754060320232805,0.14550173851887652,0.14628221928859986,0.15725336023971806
63,0.03985240003728293,0.04668219705100818,0.04609836180964839,0.05262346057263797,0.1383864654070579,0.14873088269692405,0.14856669484395574,0.1601479301471305
64,0.0394264345433588,0.04664031933793919,0.0461062606591773,0.05283906531787292,0.13826338471782287,0.1510897909987226,0.15008491533687984,0.1631641228964398
65,0.041800801776082856,0.05295284811229814,0.05159590539342872,0.06043985253759145,0.14658709873462414,0.1682290762598216,0.16472319418738618,0.18141280344641986
66,0.03944664885430395,0.04785579706921703,0.04712699406792386,0.054907657731166085,0.1378861353112014,0.1511579995088996,0.15067963873326645,0.16406684821164047
67,0.04391484581920791,0.04429560381335559,0.045476572095747764,0.049833345295398825,0.15321464431152515,0.14714646590056035,0.1524040121000085,0.15762233655111368
68,0.03988422865455584,0.04570413912215085,0.04539107289556955,0.051159915791195235,0.1394638342195976,0.14806021370077027,0.14830664201310814,0.15901318245979496
69,0.04042858395233784,0.04458926960866132,0.0445359138961073,0.04987370474379868,0.1428986766990399,0.1471542940214443,0.14850858946907974,0.15663831768659936
70,0.03912578712233762,0.047098487572729913,0.04633444915601871,0.053426828214719516,0.13684721003629485,0.15065255322445692,0.14951588007187686,0.16277541485968852
71,0.03928792209166541,0.04806038746968645,0.04726692237216621,0.05530409358531837,0.13593499660198588,0.1513868766505713,0.15018368373701235,0.16461557820952713
72,0.03890088756320794,0.04564022003322677,0.04514872231646139,0.05165075109835706,0.13702784799836093,0.14843135250678133,0.1477607122451667,0.1604401760869378
73,0.03897113597498044,0.04494407403103017,0.044699121531757466,0.05101016392377132,0.1367836890000625,0.1461497759698688,0.14638753748393432,0.15822104922743718
74,0.03908872110526634,0.04448954841984598,0.04433348336955845,0.05040009861351126,0.13807000595011168,0.14485348184556768,0.14613729314462715,0.15644900302012227
75,0.03910938067739242,0.04829522060372469,0.04754218376896259,0.05571538501937917,0.13611306191204112,0.15260320928569476,0.15132539524488,0.16657451888112146
76,0.040566933044801225,0.04996286131701613,0.04898625034000517,0.05670326129075396,0.14387733991754134,0.1622733572214775,0.15987149383744406,0.17456934223879106
77,0.04214700518262633,0.05481182290565939,0.05354104298726558,0.06377977312437906,0.14380939893801206,0.16740835472328014,0.16440029434789746,0.183501970029784
78,0.03946304523643165,0.0488571415703027,0.04795097258440333,0.056309744651818976,0.1384009994539772,0.1556816100639518,0.1536047296438708,0.1695977547075391
79,0.03981671631521227,0.04418849976271416,0.04396087992104642,0.04909560304233425,0.1406346115376592,0.1462662350790746,0.14692873002832102,0.15509019151710024
80,0.03895989829455178,0.04689284674017388,0.046086322915367364,0.05310972438802655,0.1387078899949189,0.15367560593207144,0.15186849310334094,0.16540528546430386
81,0.03849103218918745,0.04584863356826931,0.045377736386170056,0.05242005591837885,0.13573841813233342,0.14762124064758053,0.14746918311135082,0.16042928369999998
82,0.03908308172250954,0.04586988229957311,0.045235403397739335,0.051816035858270035,0.13907616904304598,0.14972842370697048,0.1493385821559552,0.1599733183717301
83,0.03857210357053835,0.046787628826976936,0.04620550050911487,0.05404066091922572,0.1351317215144501,0.14909110522160193,0.14842183440376985,0.1631157442139299
84,0.03972220356400714,0.04783790530128117,0.047327082105264304,0.05529556457494996,0.13891812300268702,0.15170222231872396,0.15138681970106674,0.1660704511414705
85,0.038528901614515436,0.04634974855959199,0.045752506375712834,0.05292513692138979,0.13581258573094734,0.1483205426370671,0.14818620887005354,0.16072373968082787
86,0.03871006308373489,0.04715345155832856,0.04626387792332328,0.05381010850157247,0.13515364971023544,0.15020187601783802,0.14873469907325387,0.16231580706704116
87,0.03848244313977375,0.04640835777485548,0.045625312639029504,0.0527282748113676,0.1372445935276264,0.1521615814346262,0.15044189592709212,0.16425004200727347
88,0.03955466353091551,0.04414765598773498,0.04382118532554949,0.04907488250379061,0.13853790256054346,0.1453911083271973,0.14544037455760392,0.15480506545558606
89,0.03814694073193725,0.0458215911255491,0.04491574848831633,0.05186227156098524,0.13381671793075486,0.1470573388146741,0.14578977487977987,0.15829022184341013
90,0.03803200627991751,0.046913191237323335,0.046010754331246316,0.05386465798541737,0.1344742244163349,0.14968298677393388,0.14853686287285764,0.16277794512139604
91,0.03953997260341275,0.04923835362941527,0.04819539543032913,0.05644126788828464,0.13955134527488575,0.1584294466566986,0.15571483001666314,0.17165520449746108
92,0.040687949998283415,0.04757700604208697,0.046567271833585146,0.0531419744660257,0.14677498463496266,0.15728287626519566,0.15610174329595544,0.16497816649779376
93,0.03977731970567632,0.047030143919244614,0.04613899497391127,0.05331152211926394,0.1435842439980315,0.15388004084501491,0.1535375770122413,0.16364467862921805
94,0.03883247160029825,0.04342189858355028,0.043336786087127335,0.04867394649549085,0.13724385903572342,0.1422059229971712,0.1440429472176554,0.15235781929983655
95,0.03818912838289402,0.0456827978042394,0.045165884693997016,0.05248828274498316,0.1352644294497684,0.14696739795897365,0.1472617924626775,0.15971673650042856
96,0.03820237925245325,0.046959468329815984,0.04603774011388453,0.053676178299940674,0.13507246630723846,0.15027485347837544,0.14907774845119026,0.16239474739724358
97,0.03802240364126845,0.0463109513511402,0.045464002353366326,0.052834514659923185,0.13428783950883005,0.1496475860485161,0.1480178530005534,0.1621828418250052
98,0.03919364125216567,0.050658876721820144,0.04900868597033307,0.05833577626783576,0.13917081052731614,0.16092308089683788,0.1567900538783212,0.17449023427899252
99,0.03805867163356085,0.0485232766827483,0.04708560510649777,0.05583707368880577,0.13305476324156892,0.15169601104880207,0.14911255331380788,0.1654015966443141
100,0.0389459269292386,0.04960518536672113,0.048190900212566334,0.05689007337714735,0.1361019581476314,0.1555768105010325,0.15280071194353256,0.1691196849364829
101,0.03886566311527685,0.042869655068628325,0.042655070114722464,0.047754491626749634,0.1366692093484087,0.1412936053705429,0.14225539474332627,0.1509264896596038
102,0.039634582794627685,0.05099058299702415,0.049819200824571135,0.059895201722514176,0.1360004059666355,0.15565961540758744,0.1535502425520212,0.1720730312801314
103,0.037885012037352034,0.044315632955192,0.04375917641301817,0.04996162241103932,0.13417508157907718,0.14529863114344993,0.14482569595311312,0.1556056875891867
104,0.03857762590067365,0.049301950835214485,0.04834471246953512,0.057676515358006386,0.13567227550280975,0.1529977406876399,0.1522207719466297,0.16804544926009726
105,0.037818665591120654,0.04396301651096817,0.043485118482603585,0.04936115388615553,0.13116791754781001,0.14165121733342242,0.1412221871657126,0.15248379860335015
106,0.0377373018382113,0.04403888233515207,0.0435165357477713,0.04943897515982056,0.1347661058226688,0.14530547803043653,0.14496994020981546,0.15557020269330982
107,0.03770575907168039,0.04316074530044217,0.04275222564877013,0.048251784112629474,0.1330616677088092,0.1420091350036246,0.14176896257288504,0.15237576323787638
108,0.03835439075976277,0.04853857501388384,0.04733386073483183,0.055765173711899416,0.13642681658167968,0.15424315821564438,0.15245794942475005,0.16734975976511934
109,0.03723407879276764,0.04463832109093342,0.04384422720025317,0.05057063975450177,0.13251732947249004,0.14505711517077965,0.14418138638198774,0.15649367572343856
110,0.03780395767291054,0.04448298759304687,0.04369986734707617,0.04992599983743373,0.13492538262006953,0.14578153255191825,0.14497736171027958,0.15583686943422229
111,0.03851192932154242,0.04789168899565502,0.046705295480204384,0.05444346703285605,0.1375838940731631,0.15663231250557058,0.1534418934076958,0.1686345122199197
112,0.03748201526323088,0.04795207746559025,0.046679031262061736,0.05531940041305768,0.1335089208938398,0.15235758278387238,0.1499371531817737,0.16608482039108105
113,0.03841043387350087,0.04621193554543867,0.0450344545618533,0.051761086576670334,0.13714379659048395,0.15037280753761598,0.14859305742683027,0.15932412925422593
114,0.03748948530433596,0.043218132869757175,0.04268905792647027,0.0484556459719836,0.1308356732906111,0.14101732812331827,0.14014273858177048,0.1516562773800003
115,0.0374285921664446,0.04798292544004205,0.04670186080855278,0.055462921096041166,0.13242902313122815,0.1511433195118736,0.1491323678744186,0.1648065237518925
116,0.03728172797468018,0.045612310208787546,0.04468581464386626,0.05204301773261704,0.13460050881015642,0.14804752410734925,0.1472507648097322,0.15988057916036388
117,0.037325569606050685,0.045635857176927384,0.04482273938551845,0.05192110758133117,0.13348141052992285,0.14869972893142328,0.14735467413874548,0.16097252567769166
118,0.03779832135604265,0.0431624195476248,0.04286319100603428,0.048437477551917366,0.1351015892558183,0.14247420633879285,0.14335318391488436,0.15241738724948575
119,0.03698860086844838,0.043992380373373684,0.04332145320169078,0.049896242140856896,0.13199748769375835,0.14458337682872274,0.1436796401664448,0.15595663754145306
120,0.03686970041324728,0.046169999737244616,0.04509574796836115,0.052980771357447776,0.13112824399412612,0.14710695878958008,0.14559366561582426,0.1603740406463077
121,0.03722358271219586,0.04363802919566832,0.04309799250900345,0.04949598490791833,0.13022782429852742,0.1412446474431945,0.140613984751488,0.1529207712801244
122,0.03825340587559097,0.043445617800841,0.042880028794542516,0.04824442557087148,0.1367638200646812,0.1451520268650063,0.1446156647922742,0.15448662734165022
123,0.03852521842463105,0.04357535571496834,0.04288368466076435,0.04829073731484562,0.13696398885764802,0.14502206127142211,0.14418220415398045,0.15364824089161236
124,0.03685473607032157,0.04543208656577035,0.04443713070988922,0.05153260729890275,0.13214810319061515,0.1464877144634657,0.14549884012721528,0.15828980886722838
125,0.03815574186680301,0.0427863706159145,0.042476676545753836,0.0473201217320008,0.13629427163512914,0.14340691383886392,0.14357789607336058,0.15221474809854624
126,0.03690620454800809,0.043971917795594485,0.043481317591747184,0.05009952702598284,0.13186548471944176,0.1439015191355741,0.14376151481090774,0.15550305916772325
127,0.03709066522276441,0.042842476661192036,0.04254912623316383,0.04830757060820358,0.13198016939320553,0.14145945163064488,0.14170914135816648,0.15250935813537916
128,0.037797876431062916,0.046184923895207584,0.045311737921947336,0.05265673348114261,0.13339158828139838,0.15064944473762373,0.14817015667703062,0.16317070561927438
129,0.03866403712692277,0.05034707687665152,0.04849233184604837,0.05696326348432225,0.13959431509616926,0.1629016514871211,0.15824297023112874,0.1747339305085624
130,0.037679067213404964,0.04829693519993283,0.04699568679682094,0.05561587970408817,0.13510584591419106,0.15555965950845071,0.15251414475318306,0.16899893146633302
131,0.03666622865362555,0.04428645095493961,0.04330060074460053,0.04983618400720942,0.12975253971411074,0.1432024615591671,0.1414594752183163,0.15422843856086133
132,0.036608275214389335,0.044633531558837834,0.043866166493769995,0.05109763687295668,0.13114927048217798,0.14563035148582198,0.14452035035889688,0.1577653593504989
133,0.03704143852803031,0.04437476827324654,0.04343722344231552,0.050050347649744434,0.1334362709231558,0.1461312689279483,0.1446860699365603,0.15648767820567358
134,0.03695324012533797,0.04725416573195383,0.046229842642809715,0.055247715383168035,0.13013170812700686,0.14899123266659328,0.14712031525520136,0.16412439554116334
135,0.03684419494688978,0.0471131760202915,0.04585201698301623,0.054584044714902066,0.13266107859640847,0.14900116211032574,0.1478196039437181,0.16280279434794015
136,0.03735763231095685,0.04480193331217189,0.044143530998454,0.050847585689834836,0.13257556506978052,0.14790901755593233,0.14615005329577982,0.160006075925475
137,0.03706148506866839,0.04548444958863534,0.04451679800900837,0.051539752958671615,0.13193446442738208,0.14819628674571947,0.1461372092455559,0.16005582160517673
138,0.03640979184754509,0.04431604704030183,0.043458315062842916,0.05017729083543656,0.1298596001128089,0.14440421559646627,0.1429027296976755,0.155904205707629
139,0.036506227836612885,0.04347022180990952,0.0429838404104747,0.049577634413437016,0.13110000914541933,0.14343068708509407,0.14296919508721734,0.1558562737247288
140,0.03705770109606369,0.04536315005595985,0.04438340814268296,0.051426474580762105,0.13353421603646587,0.1478323114184992,0.14665899849658046,0.15863476818199926
141,0.036833644213775794,0.044908965950433824,0.043845365184665516,0.05092747780367299,0.13338060365173907,0.14662725173193605,0.14528198686488789,0.15812656702984632
142,0.037010542233768325,0.0446102915305313,0.04386432798823521,0.05095239360087137,0.13506624821968527,0.14773007719678766,0.14708064583537295,0.15895901993003733
143,0.03637343671924583,0.04510375563086946,0.04397126538361479,0.05121841283599269,0.13091504144248547,0.146886279964107,0.14481314522014635,0.15871958672226946
144,0.03726957019495152,0.045939982905244287,0.04540121756650725,0.05358547002930504,0.1328421963469294,0.14636003887333324,0.1465022307666356,0.1608998135221618
145,0.036541269167616,0.04568865845654101,0.044328994393482035,0.051608364548325805,0.13145427203938465,0.14848815454445966,0.14570184897603072,0.15980118947567826
146,0.036603081437015295,0.0430056224835399,0.04242496403378395,0.04810345740292963,0.13015960306682575,0.14173435525309452,0.1408610998693462,0.1521295347856462
147,0.0371417977009927,0.048913647410574405,0.047270997078360064,0.05633242610703645,0.13319439891427426,0.1553335900154023,0.15182902155599873,0.16918775990745366
148,0.03619007514753031,0.04391643041023314,0.0430420131898033,0.04960577009988311,0.1289070425192915,0.14234280772447186,0.14105337549296,0.1535235551339668
149,0.036328357622560765,0.0428932386912318,0.042322175361566086,0.048143603747656416,0.12951654470540264,0.1405018382738834,0.14003506675795954,0.15093223399923952
150,0.03664536203189818,0.04817364593573181,0.046828490279398234,0.056339840330533526,0.12927168317875873,0.14955256939304354,0.14742162979929238,0.16459882209658355
151,0.03700802283501565,0.047829953626435766,0.04612536494457215,0.05405342059660812,0.13247095759282976,0.15221718543841267,0.14896844288806788,0.16403675060224213
152,0.03722706212210875,0.04384999073067601,0.04291104074385877,0.04865524871097315,0.1329725171071571,0.14576232292754804,0.14348703490194326,0.15527997236870547
153,0.036290331121492436,0.044676870317116035,0.04381886523268634,0.05092121572215818,0.1313814168463084,0.14544791668956844,0.14471158615001362,0.15685446551555488
154,0.03787612781385314,0.04522085108145888,0.044621285421336254,0.05107308019667664,0.13568741910602955,0.14996202568059802,0.14849234321853458,0.1615551772875007
155,0.03718928948898177,0.04505705687056985,0.04405386977627773,0.05059550291773191,0.13415797006870542,0.14903902791807186,0.14694201325196815,0.1591651745911946
156,0.03695319366444244,0.04769652495015479,0.04635009632361282,0.05479516777576216,0.13450899262882987,0.15343982592575106,0.15139547171662052,0.16616743390912178
157,0.03740726473374955,0.048285729248151686,0.04712024346667382,0.05577788840430962,0.13334620890188004,0.15398472212831713,0.15145768610983087,0.16796871587440734
158,0.036656435925196816,0.04673973380597162,0.04533602959677677,0.053043375925063016,0.13242441370969918,0.1515351397665155,0.14848039003266586,0.16350320682456296
159,0.03616897533243935,0.044247617690159335,0.04331879471025744,0.049821855152280006,0.13066242754466048,0.14598530324360134,0.1440380719308085,0.1569596070795251
160,0.036196195717025925,0.04604136749321774,0.044811056401238884,0.053053738269229864,0.12962829440358767,0.14691967250230062,0.1448437161693637,0.1601307679249403
161,0.035977282754135136,0.04402834836280982,0.04308175155913803,0.04976358553047148,0.12907088130532496,0.14335216239208076,0.14197552985232947,0.1546306675267166
162,0.03856675190065198,0.04399088409404277,0.04330684635916546,0.04840386854728864,0.1410036062042185,0.1494127010631748,0.14897390437472854,0.15654992764294814
163,0.03605635436524282,0.04327175145704816,0.042458779732519616,0.048618414404341566,0.13002246775583132,0.14299873528194507,0.14174742281543595,0.15366980239342254
164,0.03773829301480012,0.04941779339798545,0.047805435795511976,0.05623637895469431,0.13747895395262394,0.15994125741746867,0.1563145404064682,0.1720936150790861
165,0.03639950865360448,0.0470792061346531,0.045825635870431085,0.054178893017822194,0.1311985253986363,0.15158345918214028,0.1487921302550591,0.16484186767545056
166,0.037648413834605834,0.043270904447097885,0.04264345720950389,0.047812349828564346,0.13624458266171302,0.1449548588990832,0.14464523387942005,0.15294951322761424
167,0.036065695235393186,0.04493530872834209,0.044139159783287606,0.051209065804145484,0.1309969526968013,0.14728077704321085,0.1456926924278272,0.15945269549052987
168,0.0361928222519106,0.04276116700513784,0.04222275761163208,0.048077200171464766,0.1309700182968338,0.1416456553371294,0.1413856075255396,0.1523996908438019
169,0.036050458626242426,0.04299586649655762,0.042403454916055835,0.04859136268963216,0.12939988050038115,0.14254380397618616,0.14137616910790438,0.1539434568748645
170,0.037361016791205535,0.049485828237928936,0.04822370831851725,0.05758002815950637,0.13471577133254986,0.15824533967997134,0.15509259231191888,0.17294702019734134
171,0.03606877898406529,0.045670395285276576,0.044765223401904905,0.05224041744139904,0.13053276350720885,0.1487291095304809,0.1467343019713758,0.16154769325042995
172,0.036411057410399184,0.04500481792754375,0.0442349386840592,0.05122900184828963,0.13133223659693527,0.14863848050788744,0.14672415293436455,0.1607194871963804
173,0.03764457849019792,0.043486613023492784,0.04291265852739347,0.04806638459737937,0.13794240205133254,0.1468820602616141,0.14688539033501474,0.15518007782775015
174,0.036589962096739,0.04525823427507575,0.04432645408672508,0.051408701443832194,0.13408378719416775,0.1507439776348321,0.1487202772947499,0.16233614669816873
175,0.036947567910718536,0.0484136811519574,0.04726320223333585,0.05678808931402979,0.12942634562124608,0.15045566279642802,0.14826423901439514,0.16521718022380633
176,0.03635630155230979,0.0450344813744625,0.04429489826222662,0.05164004686674816,0.12855238986095327,0.14555808218375216,0.14378090495631196,0.1580348500365379
177,0.03589567069395943,0.0457791482902755,0.045134265091728576,0.0532638419025163,0.12872141719984528,0.14703450538701393,0.14597679363667831,0.16147042931726316
178,0.03689040084128212,0.04657147985141437,0.04530037884290853,0.053196423925276036,0.13328032878421298,0.15117475581942522,0.14870337213392493,0.16226512466634413
179,0.035560030588751006,0.04296775082825273,0.04244815967747029,0.0487180341604172,0.12892674970740173,0.1427735909727929,0.1420551645625091,0.15428123745902272
180,0.03570224601824578,0.04476507361331576,0.04367607413762368,0.050852047720744836,0.1293357963388665,0.1466620302523676,0.14436768791099522,0.15832528999827852
181,0.03624880068742522,0.04431318479143208,0.043670356402594514,0.050194055226091834,0.13174242620186785,0.14648868191748926,0.1452732004265924,0.1579825564260184
182,0.03617732109569463,0.0470180799344417,0.046046375977512974,0.054685790783473576,0.13100129197421226,0.15203585045203,0.14965261594054416,0.16629177120654642
183,0.036210360851130496,0.04236572992589984,0.04188424127173904,0.0473133490442963,0.13160612835180038,0.14154225206721815,0.14143247681736146,0.15151059277452344
184,0.03764782207318367,0.045698077503881385,0.04461224260266195,0.05127856974800428,0.13872929410473078,0.15208291492946194,0.150546101954426,0.16070228998479694
185,0.03591620725787493,0.04644277472700298,0.045045691604982285,0.05265190179329324,0.12876365136480172,0.14859162962763367,0.14564831201395464,0.16040039149360102
186,0.0358925173215368,0.04506788688706509,0.04421669898750531,0.051406259782829006,0.12730493428536446,0.14478709708894258,0.14315433522145488,0.15714650911186098
